parameter_set,scenario,draw,frontier_size,jaccard_vs_baseline,split_holds,boundary_cost,wireline_max_cost,cpor_entry_cost,on_frontier_640,cost_640,on_frontier_4096,cost_4096,on_frontier_4550,cost_4550
secondary,rank_preserving,2531,26,0.5185185185185185,True,7.9712795407684585,7.359153199817111,7.9712795407684585,True,7.359153199817111,True,7.9712795407684585,True,20.060176309403438
secondary,rank_preserving,2532,26,0.5769230769230769,True,13.696493711659269,12.619321080441335,13.696493711659269,True,6.966326513772849,True,13.696493711659269,True,24.757961344372994
secondary,rank_preserving,2533,33,0.45454545454545453,True,11.140776203393376,10.588723528338388,11.140776203393376,True,9.064960836134379,True,11.140776203393376,True,22.635729023655646
secondary,rank_preserving,2534,23,0.52,True,8.482212187854792,8.09543072075039,8.482212187854792,False,8.838925569525113,True,8.482212187854792,True,18.526047668657515
secondary,rank_preserving,2535,25,0.6,True,11.884438932022125,9.99688965816281,11.884438932022125,True,8.481414748563974,True,11.884438932022125,True,24.0350185576657
secondary,rank_preserving,2536,29,0.4666666666666667,True,10.187514496609387,8.296889055823863,10.187514496609387,True,7.0461263422997025,True,10.187514496609387,True,19.888289519923518
secondary,rank_preserving,2537,25,0.42857142857142855,True,8.421743543801572,8.077956089442786,8.421743543801572,True,6.300001385923284,True,8.421743543801572,True,18.37776842179374
secondary,rank_preserving,2538,24,0.56,True,9.129651684787566,7.826995261671724,9.129651684787566,True,7.826995261671724,True,9.129651684787566,True,21.481870358253445
secondary,rank_preserving,2539,23,0.6521739130434783,True,8.490090396910508,6.78735154843835,8.490090396910508,True,5.5134757967175405,True,8.490090396910508,True,18.346731824175038
secondary,rank_preserving,2540,19,0.7,True,8.476885714837426,7.480462969133489,8.476885714837426,True,7.480462969133489,True,8.476885714837426,True,20.302801595524855
secondary,rank_preserving,2541,34,0.4411764705882353,True,10.83766072933819,10.266551486873158,10.83766072933819,True,7.760111124344499,True,10.83766072933819,True,23.923080354670937
secondary,rank_preserving,2542,25,0.6,True,11.748244148159808,10.8705396068308,11.748244148159808,True,8.232684929980596,True,11.748244148159808,True,24.134414343773074
secondary,rank_preserving,2543,23,0.52,True,8.093234739800243,8.01621007759929,8.093234739800243,False,8.83425801679986,True,8.093234739800243,True,19.54349473186908
secondary,rank_preserving,2544,24,0.56,True,8.754087728379135,8.596313150154096,8.754087728379135,True,7.530664016085947,True,8.754087728379135,True,20.455682689101817
secondary,rank_preserving,2545,30,0.45161290322580644,True,11.413972627380575,9.29069554401377,11.413972627380575,True,7.376289641073124,True,11.413972627380575,True,21.56503428693305
secondary,rank_preserving,2546,20,0.5909090909090909,True,7.41274791322151,5.195010691768132,7.41274791322151,False,8.500067266489324,True,7.41274791322151,True,20.13320480920931
secondary,rank_preserving,2547,26,0.5769230769230769,True,9.730311514192502,9.165121007565425,9.730311514192502,True,7.609500683637915,True,9.730311514192502,True,21.348871405274444
secondary,rank_preserving,2548,23,0.6521739130434783,True,10.510259796363055,9.010277741144083,10.510259796363055,True,6.654997314383936,True,10.510259796363055,True,22.46958770208121
secondary,rank_preserving,2549,27,0.5555555555555556,True,13.573320524297444,10.227817603334133,13.573320524297444,True,7.841700383274173,True,13.573320524297444,True,27.044611002892115
secondary,rank_preserving,2550,27,0.5555555555555556,True,13.288566618000868,9.85240538877639,13.288566618000868,True,7.895266042286636,True,13.288566618000868,True,25.283297161914767
secondary,rank_preserving,2551,27,0.4482758620689655,True,9.623662620776269,9.230529034199526,9.623662620776269,True,9.230529034199526,True,9.623662620776269,True,22.63985858851288
secondary,rank_preserving,2552,26,0.5769230769230769,True,12.252524762312273,9.579112346240265,12.252524762312273,True,7.8924532227520485,True,12.252524762312273,True,24.429805472373737
secondary,rank_preserving,2553,21,0.5652173913043478,True,6.407261441779256,6.321840877094475,6.407261441779256,False,6.780891909539767,True,6.407261441779256,True,16.98456299739034
secondary,rank_preserving,2554,31,0.4838709677419355,True,13.988294223361976,12.743323028855873,13.988294223361976,True,7.7939073931357115,True,13.988294223361976,True,25.01362858768229
