parameter_set,scenario,draw,frontier_size,jaccard_vs_baseline,split_holds,boundary_cost,wireline_max_cost,cpor_entry_cost,on_frontier_640,cost_640,on_frontier_4096,cost_4096,on_frontier_4550,cost_4550
primary,unconstrained,11273,21,0.7142857142857143,True,12.216725081628832,11.795459182101986,12.216725081628832,True,6.795459182101984,True,12.216725081628832,True,24.182381711734052
primary,unconstrained,11274,16,0.8235294117647058,True,7.55749618949531,7.246123457477987,7.55749618949531,True,7.246123457477987,True,7.55749618949531,True,18.900898263680386
primary,unconstrained,11275,19,0.7894736842105263,True,13.11689978462963,10.62504996803747,13.11689978462963,True,8.62504996803747,True,13.11689978462963,True,24.192385237498552
primary,unconstrained,11276,18,0.7368421052631579,True,8.644819679823348,6.592133733476389,8.644819679823348,True,4.592133733476389,True,8.644819679823348,True,18.76460328628751
primary,unconstrained,11277,18,0.7368421052631579,True,8.037753482310393,8.024862794059446,8.037753482310393,True,8.024862794059446,True,8.037753482310393,True,19.064338552712197
primary,unconstrained,11278,16,0.7222222222222222,True,7.2975373825512495,5.315080104644004,7.2975373825512495,False,9.603831269035586,True,7.2975373825512495,True,19.448357833691198
primary,unconstrained,11279,21,0.7142857142857143,True,12.529229934352383,9.960595296574517,12.529229934352383,True,7.960595296574518,True,12.529229934352383,True,24.401299073350884
primary,unconstrained,11280,19,0.7894736842105263,True,7.6156901157329715,7.26097262623543,7.6156901157329715,True,5.26097262623543,True,7.6156901157329715,True,18.31835637673074
primary,unconstrained,11281,19,0.7894736842105263,True,11.745175945356912,9.641399269412107,11.745175945356912,True,7.641399269412107,True,11.745175945356912,True,23.25493203115819
primary,unconstrained,11282,17,0.7777777777777778,True,6.492538753637243,6.304348717433914,6.492538753637243,True,6.304348717433914,True,6.492538753637243,True,18.320826919241433
primary,unconstrained,11283,20,0.75,True,13.307649636087861,12.958357130052034,13.307649636087861,True,6.958357130052034,True,13.307649636087861,True,24.268378788746915
primary,unconstrained,11284,21,0.7142857142857143,True,10.682136099241294,9.905660424754268,10.682136099241294,True,7.905660424754268,True,10.682136099241294,True,21.81309055821815
primary,unconstrained,11285,20,0.75,True,11.621599095258311,10.136933966902888,11.621599095258311,True,8.136933966902888,True,11.621599095258311,True,23.606383809338965
primary,unconstrained,11286,20,0.75,True,12.855321976638045,11.226796003426092,12.855321976638045,True,9.226796003426092,True,12.855321976638045,True,24.815845786111595
primary,unconstrained,11287,20,0.75,True,10.749623339765925,9.680868510988867,10.749623339765925,True,7.6808685109888675,True,10.749623339765925,True,21.014978832207646
primary,unconstrained,11288,18,0.8333333333333334,True,9.097022391015331,8.25405651557055,9.097022391015331,True,6.25405651557055,True,9.097022391015331,True,20.418819136970136
primary,unconstrained,11289,17,0.5238095238095238,True,13.277004319117687,10.30692774939024,13.277004319117687,True,4.3069277493902405,True,13.277004319117687,True,23.13082129886264
primary,unconstrained,11290,20,0.75,True,13.852315975869134,13.775961365974139,13.852315975869134,True,8.775961365974137,True,13.852315975869134,True,25.17498971107169
primary,unconstrained,11291,20,0.75,True,11.847694345038974,9.733791223003124,11.847694345038974,True,7.733791223003123,True,11.847694345038974,True,23.82335035059391
primary,unconstrained,11292,20,0.75,True,13.263792802189514,12.088436716500127,13.263792802189514,True,6.088436716500125,True,13.263792802189514,True,24.590329472817654
primary,unconstrained,11293,17,0.5238095238095238,True,11.821519272294605,10.434975058713615,11.821519272294605,True,4.434975058713614,True,11.821519272294605,True,21.63805464808616
primary,unconstrained,11294,19,0.7894736842105263,True,8.728667417144784,7.344530659317442,8.728667417144784,True,5.344530659317442,True,8.728667417144784,True,19.61072341412705
primary,unconstrained,11295,20,0.75,True,12.946366450881705,12.275049389410025,12.946366450881705,True,7.275049389410024,True,12.946366450881705,True,23.96294973298001
primary,unconstrained,11296,14,0.6111111111111112,True,6.744910549865844,6.136899166490822,6.744910549865844,True,6.136899166490822,True,6.744910549865844,True,16.59230846785428
primary,unconstrained,11297,18,0.8333333333333334,True,8.557606489081518,8.103289425901876,8.557606489081518,True,6.103289425901876,True,8.557606489081518,True,18.9824276081755
primary,unconstrained,11298,19,0.7894736842105263,True,8.895857718190063,8.72825067792267,8.895857718190063,True,6.728250677922671,True,8.895857718190063,True,19.549531642060014
primary,unconstrained,11299,18,0.8333333333333334,True,11.81527133644141,8.875547645039259,11.81527133644141,True,6.875547645039259,True,11.81527133644141,True,23.67727261451416
primary,unconstrained,11300,15,0.5789473684210527,True,9.503450626564998,6.579745468051296,9.503450626564998,True,4.579745468051296,True,9.503450626564998,True,19.45523681748799
primary,unconstrained,11301,16,0.8235294117647058,True,7.290411561961666,6.801703133339482,7.290411561961666,True,6.801703133339482,True,7.290411561961666,True,18.57775334007069
primary,unconstrained,11302,20,0.75,True,9.34118420134044,9.143287115830752,9.34118420134044,True,7.143287115830752,True,9.34118420134044,True,20.99153184451921
primary,unconstrained,11303,18,0.8333333333333334,True,9.878696167023104,7.527863490647201,9.878696167023104,True,5.527863490647201,True,9.878696167023104,True,20.354303296307553
primary,unconstrained,11304,17,0.7777777777777778,True,8.154533342764015,7.905902106155322,8.154533342764015,True,7.073705501131555,True,8.154533342764015,True,20.022806165772842
primary,unconstrained,11305,16,0.631578947368421,True,7.768970771137673,7.173444028110553,7.768970771137673,True,5.173444028110553,True,7.768970771137673,True,17.61654393314274
primary,unconstrained,11306,20,0.75,True,12.894958816356787,11.880136072498924,12.894958816356787,True,5.8801360724989244,True,12.894958816356787,True,23.73180067682036
primary,unconstrained,11307,17,0.6842105263157895,True,7.113274926101755,7.074053132046792,7.113274926101755,False,9.036089143501506,True,7.113274926101755,True,18.71804209550683
primary,unconstrained,11308,18,0.8333333333333334,True,9.020636222442802,8.352390569609426,9.020636222442802,True,6.352390569609426,True,9.020636222442802,True,19.64877020535762
primary,unconstrained,11309,16,0.8235294117647058,True,8.123782559595991,6.992996181290777,8.123782559595991,True,6.992996181290777,True,8.123782559595991,True,19.35259196000099
primary,unconstrained,11310,15,0.7647058823529411,True,6.917546337149837,6.625773874293983,6.917546337149837,False,8.045027509542864,True,6.917546337149837,True,18.244769684851946
primary,unconstrained,11311,15,0.7647058823529411,True,6.920320875997586,6.81692970457202,6.920320875997586,False,7.728287106286061,True,6.920320875997586,True,18.461025365186416
primary,unconstrained,11312,18,0.7368421052631579,True,7.837481886759802,7.462612104391135,7.837481886759802,True,7.462612104391135,True,7.837481886759802,True,19.81991624362134
primary,unconstrained,11313,19,0.7894736842105263,True,10.591601789751735,9.00442297472556,10.591601789751735,True,7.004422974725561,True,10.591601789751735,True,21.072013941062494
primary,unconstrained,11314,14,0.8125,True,6.354854025548379,4.965076929577425,6.354854025548379,False,9.022009868082556,True,6.354854025548379,True,18.515770483683383
primary,unconstrained,11315,20,0.75,True,13.53227753286201,13.187050328365927,13.53227753286201,True,7.1870503283659275,True,13.53227753286201,True,25.47839154641202
primary,unconstrained,11316,16,0.55,True,8.07324510487667,7.517624994926065,8.07324510487667,True,7.517624994926065,True,8.07324510487667,True,18.18487255402368
primary,unconstrained,11317,22,0.6818181818181818,True,12.67288144639152,12.228342613790286,12.67288144639152,True,6.228342613790286,True,12.67288144639152,True,23.67349362977414
primary,unconstrained,11318,22,0.6818181818181818,True,11.319763832692187,11.268450684042676,11.319763832692187,True,9.268450684042676,True,11.319763832692187,True,23.36729380412487
primary,unconstrained,11319,17,0.6842105263157895,True,8.13428981628866,7.275495436937375,8.13428981628866,False,8.718771066976458,True,8.13428981628866,True,19.918648820660746
primary,unconstrained,11320,18,0.7368421052631579,True,8.207469132400796,7.316347834263226,8.207469132400796,True,7.316347834263226,True,8.207469132400796,True,19.064691022900533
primary,unconstrained,11321,20,0.6666666666666666,True,9.10997932635295,7.5779206878604075,9.10997932635295,True,7.5779206878604075,True,9.10997932635295,True,20.123359370664865
primary,unconstrained,11322,17,0.6842105263157895,True,6.648782508078757,5.352188520379667,6.648782508078757,False,7.933536503029066,True,6.648782508078757,True,17.242713501239734
primary,unconstrained,11323,20,0.75,True,11.891912182691446,11.29557909896528,11.891912182691446,True,6.29557909896528,True,11.891912182691446,True,22.699645933664847
primary,unconstrained,11324,18,0.65,True,7.056778627924876,7.050377016803209,7.056778627924876,False,7.768558723929666,True,7.056778627924876,True,17.410261201953926
primary,unconstrained,11325,19,0.7894736842105263,True,12.010355648109758,11.527602601664018,12.010355648109758,True,6.527602601664018,True,12.010355648109758,True,23.034161053685875
primary,unconstrained,11326,19,0.7894736842105263,True,9.760276635032278,9.25392756101188,9.760276635032278,True,7.25392756101188,True,9.760276635032278,True,20.239703859966426
primary,unconstrained,11327,21,0.7142857142857143,True,10.400178133434405,9.480369860165839,10.400178133434405,True,7.480369860165839,True,10.400178133434405,True,21.48585690606859
primary,unconstrained,11328,18,0.65,True,9.144448998935687,8.012966619539105,9.144448998935687,False,9.324969165734956,True,9.144448998935687,True,21.237428105314137
primary,unconstrained,11329,19,0.7,True,7.252769225787499,6.356445229892207,7.252769225787499,True,6.356445229892207,True,7.252769225787499,True,18.463010246121424
primary,unconstrained,11330,19,0.7894736842105263,True,11.93849525885578,9.065738864873197,11.93849525885578,True,7.065738864873197,True,11.93849525885578,True,21.88243612269782
primary,unconstrained,11331,20,0.75,True,11.067233017091256,8.829158761375044,11.067233017091256,True,6.829158761375044,True,11.067233017091256,True,22.16963852869673
primary,unconstrained,11332,14,0.8125,True,6.191827768766821,4.973432120223837,6.191827768766821,False,8.098784459946474,True,6.191827768766821,True,17.249770339536028
primary,unconstrained,11333,19,0.7894736842105263,True,11.293240440724329,10.60719194400988,11.293240440724329,True,5.60719194400988,True,11.293240440724329,True,21.63089819488666
primary,unconstrained,11334,19,0.7,True,8.662073909280013,8.596187293641766,8.662073909280013,True,8.596187293641766,True,8.662073909280013,True,19.72416399255661
primary,unconstrained,11335,19,0.7894736842105263,True,10.447314737762989,9.458282196843644,10.447314737762989,True,7.458282196843645,True,10.447314737762989,True,21.460091287948007
primary,unconstrained,11336,19,0.7894736842105263,True,11.894978193484063,11.356232790413847,11.894978193484063,True,6.356232790413847,True,11.894978193484063,True,23.34206666157896
primary,unconstrained,11337,20,0.75,True,12.64655310784139,11.770677657814488,12.64655310784139,True,6.770677657814487,True,12.64655310784139,True,23.60687394298884
primary,unconstrained,11338,18,0.8333333333333334,True,11.585242804962764,9.308798179565972,11.585242804962764,True,7.308798179565972,True,11.585242804962764,True,23.600332302442048
primary,unconstrained,11339,22,0.6818181818181818,True,13.270743123110758,11.92551317185887,13.270743123110758,True,5.925513171858872,True,13.270743123110758,True,24.566345888460187
primary,unconstrained,11340,19,0.7894736842105263,True,8.600116051439638,8.204249788514991,8.600116051439638,True,6.204249788514991,True,8.600116051439638,True,18.89033916810684
primary,unconstrained,11341,22,0.6818181818181818,True,13.240292371305111,12.837921533763627,13.240292371305111,True,7.837921533763627,True,13.240292371305111,True,24.82257507182315
primary,unconstrained,11342,19,0.7894736842105263,True,10.972399178005606,9.467516368387068,10.972399178005606,True,7.467516368387068,True,10.972399178005606,True,21.575864423861987
primary,unconstrained,11343,20,0.75,True,11.755184109764642,9.146569848217908,11.755184109764642,True,7.146569848217908,True,11.755184109764642,True,23.086219758592947
primary,unconstrained,11344,19,0.6190476190476191,True,8.49198569858962,8.061447277122468,8.49198569858962,False,9.045855078444895,True,8.49198569858962,True,20.66262098112403
primary,unconstrained,11345,20,0.75,True,11.42000741820247,9.046722522109032,11.42000741820247,True,7.0467225221090315,True,11.42000741820247,True,21.555841512908998
primary,unconstrained,11346,20,0.75,True,9.006453135599228,8.632093945744458,9.006453135599228,True,6.632093945744458,True,9.006453135599228,True,20.289083871011453
primary,unconstrained,11347,20,0.75,True,13.373154484750543,12.018204136450793,13.373154484750543,True,6.018204136450792,True,13.373154484750543,True,24.071441451882286
primary,unconstrained,11348,22,0.6818181818181818,True,11.32649712498607,10.247614914783805,11.32649712498607,True,8.247614914783805,True,11.32649712498607,True,22.860532616990326
primary,unconstrained,11349,19,0.7894736842105263,True,9.259326024838966,8.739975214890446,9.259326024838966,True,6.739975214890446,True,9.259326024838966,True,19.666348068740508
primary,unconstrained,11350,21,0.7142857142857143,True,13.220588708181204,12.951603356004682,13.220588708181204,True,7.951603356004682,True,13.220588708181204,True,24.43855048617648
primary,unconstrained,11351,20,0.75,True,12.883213162531009,10.203153637312159,12.883213162531009,True,8.203153637312159,True,12.883213162531009,True,24.3797717984392
primary,unconstrained,11352,19,0.7894736842105263,True,12.383034299129747,11.606614117301469,12.383034299129747,True,6.6066141173014685,True,12.383034299129747,True,22.746978183418776
primary,unconstrained,11353,19,0.5454545454545454,True,13.70504973866624,13.413470970061276,13.70504973866624,True,7.413470970061278,True,13.70504973866624,True,23.954883933352598
primary,unconstrained,11354,15,0.7647058823529411,True,7.060027981896939,5.759766722238023,7.060027981896939,False,7.246235496219644,True,7.060027981896939,True,19.167715463331696
primary,unconstrained,11355,18,0.7368421052631579,True,8.709385779961924,7.19884453822542,8.709385779961924,True,7.19884453822542,True,8.709385779961924,True,20.117676823253184
