parameter_set,scenario,draw,frontier_size,jaccard_vs_baseline,split_holds,boundary_cost,wireline_max_cost,cpor_entry_cost,on_frontier_640,cost_640,on_frontier_4096,cost_4096,on_frontier_4550,cost_4550
primary,rank_preserving,6741,19,0.7894736842105263,True,11.587586718835073,9.053713585013409,11.587586718835073,True,7.053713585013409,True,11.587586718835073,True,22.636164341813824
primary,rank_preserving,6742,19,0.7894736842105263,True,11.100441685826477,8.257623246288478,11.100441685826477,True,6.257623246288479,True,11.100441685826477,True,21.55022357438836
primary,rank_preserving,6743,18,0.8333333333333334,True,9.423986904157847,8.59243626753258,9.423986904157847,True,6.592436267532581,True,9.423986904157847,True,19.448599402870563
primary,rank_preserving,6744,20,0.75,True,13.389827564424435,12.400259950240214,13.389827564424435,True,6.400259950240214,True,13.389827564424435,True,23.582119983336113
primary,rank_preserving,6745,19,0.7894736842105263,True,9.261991379494887,9.25243481323313,9.261991379494887,True,7.25243481323313,True,9.261991379494887,True,20.06364367517763
primary,rank_preserving,6746,19,0.7894736842105263,True,10.036095062711707,9.19182180154505,10.036095062711707,True,7.19182180154505,True,10.036095062711707,True,20.553051737354263
primary,rank_preserving,6747,20,0.75,True,12.098008823519548,10.15760919480369,12.098008823519548,True,8.15760919480369,True,12.098008823519548,True,23.57076113646241
primary,rank_preserving,6748,17,0.7777777777777778,True,7.664834375614352,6.552093996982375,7.664834375614352,True,6.552093996982375,True,7.664834375614352,True,18.429243799805118
primary,rank_preserving,6749,20,0.75,True,13.373529428933859,12.896513174695901,13.373529428933859,True,6.896513174695901,True,13.373529428933859,True,24.771182362856614
primary,rank_preserving,6750,18,0.8333333333333334,True,11.956208958794448,9.126348507050967,11.956208958794448,True,7.126348507050965,True,11.956208958794448,True,23.44894192909983
primary,rank_preserving,6751,20,0.75,True,11.424323670149805,9.050489400082888,11.424323670149805,True,7.050489400082888,True,11.424323670149805,True,22.91543614050441
primary,rank_preserving,6752,15,0.5789473684210527,True,6.763406184335629,6.390949141464019,6.763406184335629,True,6.390949141464019,True,6.763406184335629,True,16.973767077998023
primary,rank_preserving,6753,20,0.75,True,13.442041994638585,12.91314706364589,13.442041994638585,True,6.91314706364589,True,13.442041994638585,True,24.815938842115308
primary,rank_preserving,6754,18,0.7368421052631579,True,7.621602615894889,6.83372637501571,7.621602615894889,True,6.83372637501571,True,7.621602615894889,True,17.880715953818292
primary,rank_preserving,6755,20,0.75,True,12.382036003692878,11.942793638233116,12.382036003692878,True,6.942793638233116,True,12.382036003692878,True,22.84163099746969
primary,rank_preserving,6756,21,0.7142857142857143,True,12.909991991474353,12.649623212141982,12.909991991474353,True,6.649623212141982,True,12.909991991474353,True,23.321662886537258
primary,rank_preserving,6757,19,0.7894736842105263,True,11.549176840449057,9.808077962043164,11.549176840449057,True,7.808077962043165,True,11.549176840449057,True,22.580098884173
primary,rank_preserving,6758,21,0.7142857142857143,True,12.23618146283415,10.027769225244462,12.23618146283415,True,8.027769225244462,True,12.23618146283415,True,23.54255455819144
primary,rank_preserving,6759,18,0.7368421052631579,True,7.243005394603442,6.170559474622525,7.243005394603442,True,6.170559474622525,True,7.243005394603442,True,17.97369673064717
