parameter_set,scenario,draw,frontier_size,jaccard_vs_baseline,split_holds,boundary_cost,wireline_max_cost,cpor_entry_cost,on_frontier_640,cost_640,on_frontier_4096,cost_4096,on_frontier_4550,cost_4550
secondary,unconstrained,39,20,0.5909090909090909,True,6.713402966770236,5.6486429065628005,6.713402966770236,False,7.163704192493622,True,6.713402966770236,True,19.049525708784305
secondary,unconstrained,40,28,0.4827586206896552,True,9.729782577097293,8.382736194535958,9.729782577097293,True,8.382736194535958,True,9.729782577097293,True,20.346457803319225
secondary,unconstrained,41,20,0.5217391304347826,True,6.290124206003709,5.639271405186934,6.290124206003709,False,8.079383304619554,True,6.290124206003709,True,16.88048059107809
secondary,unconstrained,42,19,0.5454545454545454,True,6.313909641385267,4.854263668959209,6.313909641385267,False,7.87072412898021,True,6.313909641385267,True,18.204043720565302
secondary,unconstrained,43,27,0.5,True,7.794434697368452,7.348201955563954,7.794434697368452,True,7.348201955563954,True,7.794434697368452,True,19.42558841012959
secondary,unconstrained,44,24,0.625,True,10.595690116584766,9.140303380990172,10.595690116584766,True,7.165132500163513,True,10.595690116584766,True,23.434483743843092
secondary,unconstrained,45,26,0.5769230769230769,True,9.249904216001198,8.226547647940038,9.249904216001198,True,6.818351258691301,True,9.249904216001198,True,19.923684720498517
secondary,unconstrained,46,24,0.3448275862068966,True,6.316679417079932,6.008170777016192,6.316679417079932,False,7.085753338519699,True,6.316679417079932,True,16.773525313091362
secondary,unconstrained,47,29,0.5172413793103449,True,11.820407650516195,10.721278648605846,11.820407650516195,True,9.189792522621076,True,11.820407650516195,True,23.14600645596213
secondary,unconstrained,48,22,0.5416666666666666,True,6.506418652497916,5.443638619202515,6.506418652497916,False,6.8593307089897415,True,6.506418652497916,True,17.88324900375661
secondary,unconstrained,49,28,0.3870967741935484,True,9.022486185109301,7.938249210164008,9.022486185109301,True,6.3049187173754495,True,9.022486185109301,True,19.9525242061587
secondary,unconstrained,50,26,0.5185185185185185,True,13.821572628711891,13.425210559168649,13.821572628711891,True,7.101875918975115,True,13.821572628711891,True,25.069906186734016
secondary,unconstrained,51,24,0.5,True,7.435018037646706,6.529363150725537,7.435018037646706,True,6.529363150725537,True,7.435018037646706,True,17.29812713642748
secondary,unconstrained,52,27,0.5,True,11.708467081229523,11.460407496600043,11.708467081229523,True,4.798544078285758,True,11.708467081229523,True,22.233838884594107
secondary,unconstrained,53,24,0.5,True,6.221548566357483,5.064826289413598,6.221548566357483,False,7.367536686916955,True,6.221548566357483,True,18.052430332463622
secondary,unconstrained,54,23,0.52,True,6.858442202149234,6.26590202190358,6.858442202149234,False,7.382247929014249,True,6.858442202149234,True,18.44856951817541
secondary,unconstrained,55,26,0.5769230769230769,True,9.060473321973408,7.491607984148837,9.060473321973408,True,5.651509560734535,True,9.060473321973408,True,20.859777796008427
secondary,unconstrained,56,23,0.52,True,7.379966922193846,6.9499783250642295,7.379966922193846,False,8.209987128269004,True,7.379966922193846,True,18.980242156435697
secondary,unconstrained,57,24,0.5,True,8.409277037670533,8.112995352917771,8.409277037670533,True,6.0986409703731335,True,8.409277037670533,True,18.115214442937614
secondary,unconstrained,58,22,0.6086956521739131,True,6.7352318693394695,6.584489689499528,6.7352318693394695,True,6.584489689499528,True,6.7352318693394695,True,19.316149925993596
secondary,unconstrained,59,19,0.6190476190476191,True,8.139008146647642,7.541889934162803,8.139008146647642,True,5.767148732755893,True,8.139008146647642,True,20.581606340061125
secondary,unconstrained,60,29,0.4666666666666667,True,11.756048880107757,11.750763696508056,11.756048880107757,True,8.983527165100302,True,11.756048880107757,True,22.689979462440878
secondary,unconstrained,61,23,0.5833333333333334,True,9.06108022453802,8.721165149495562,9.06108022453802,True,7.432960620548698,True,9.06108022453802,True,20.660836675896512
secondary,unconstrained,62,27,0.5,True,12.813040795870986,11.563612986640972,12.813040795870986,True,5.593337859024164,True,12.813040795870986,True,22.13079567544525
secondary,unconstrained,63,27,0.5,True,10.744659867248458,10.539866625768692,10.744659867248458,True,5.312349704926794,True,10.744659867248458,True,21.215989350702714
secondary,unconstrained,64,31,0.3939393939393939,True,13.01044889095519,12.900993306047368,13.01044889095519,True,6.851938877677842,True,13.01044889095519,True,24.851713591078077
secondary,unconstrained,65,27,0.5555555555555556,True,10.76083410964415,10.642880833359417,10.76083410964415,True,8.557038239944617,True,10.76083410964415,True,22.703051864950144
secondary,unconstrained,66,30,0.3235294117647059,True,13.160520893465574,10.640831898948901,13.160520893465574,True,5.5964316784321735,True,13.160520893465574,True,22.92620919703205
secondary,unconstrained,67,23,0.5833333333333334,True,7.909932539419479,7.389758226823679,7.909932539419479,True,7.389758226823679,True,7.909932539419479,True,21.61471881345328
secondary,unconstrained,68,29,0.5172413793103449,True,10.566550694615975,10.10139331622882,10.566550694615975,True,5.106080523267445,True,10.566550694615975,True,20.318973871618404
secondary,unconstrained,69,21,0.44,True,8.159680326419974,8.014457755779087,8.159680326419974,True,8.014457755779087,True,8.159680326419974,True,19.419590117466498
secondary,unconstrained,70,28,0.5357142857142857,True,11.551037637114039,10.49451038995617,11.551037637114039,True,5.1903311098624005,True,11.551037637114039,True,21.893429303067897
secondary,unconstrained,71,28,0.5357142857142857,True,11.673780524083273,11.301886469246845,11.673780524083273,True,5.588803624784167,True,11.673780524083273,True,21.98626061058151
secondary,unconstrained,72,26,0.5185185185185185,True,12.108621562607823,11.624844719224695,12.108621562607823,True,5.854344744622759,True,12.108621562607823,True,24.057676963560812
secondary,unconstrained,73,21,0.5652173913043478,True,6.185164481745274,5.225068508205317,6.185164481745274,False,7.654536542916028,True,6.185164481745274,True,17.587060937721617
secondary,unconstrained,74,24,0.625,True,9.331601811691115,8.034950640550013,9.331601811691115,True,5.730124343248747,True,9.331601811691115,True,19.005511047347696
secondary,unconstrained,75,27,0.5555555555555556,True,12.40373707253677,11.538709744227523,12.40373707253677,True,5.9700125634617445,True,12.40373707253677,True,24.572005021144992
secondary,unconstrained,76,34,0.4,True,13.055758903668263,12.969500287711181,13.055758903668263,True,7.019324898193564,True,13.055758903668263,True,24.63196717476507
secondary,unconstrained,77,24,0.5,True,7.472067416622692,6.931994112834152,7.472067416622692,False,8.625813332161874,True,7.472067416622692,True,20.66763435061912
secondary,unconstrained,78,25,0.6,True,9.127723493965355,8.011217757646449,9.127723493965355,True,6.516689751635637,True,9.127723493965355,True,18.068195333731897
secondary,unconstrained,79,24,0.56,True,10.129391144091475,9.597077233195183,10.129391144091475,True,8.40594761368954,True,10.129391144091475,True,22.945844559327735
secondary,unconstrained,80,28,0.4827586206896552,True,13.813191459602088,13.507458053743926,13.813191459602088,True,6.7274510819545235,True,13.813191459602088,True,25.22301167586383
secondary,unconstrained,81,24,0.4444444444444444,True,12.45357559138773,11.92962748140638,12.45357559138773,True,6.307945360417454,True,12.45357559138773,True,23.97302458229379
secondary,unconstrained,82,21,0.5652173913043478,True,10.703198486826302,10.569129484853816,10.703198486826302,True,8.924795034508797,True,10.703198486826302,True,22.777423565271416
secondary,unconstrained,83,24,0.56,True,9.00307732023477,7.344695607773234,9.00307732023477,True,7.344695607773234,True,9.00307732023477,True,22.260206588112602
secondary,unconstrained,84,24,0.56,True,9.132334454789191,8.968507942971199,9.132334454789191,True,7.759385186021666,True,9.132334454789191,True,20.753502144044646
secondary,unconstrained,85,26,0.5769230769230769,True,8.852443981501956,8.766524581374018,8.852443981501956,True,6.762155966162705,True,8.852443981501956,True,20.930947519033108
secondary,unconstrained,86,18,0.43478260869565216,True,6.109079776326123,4.687106492026688,6.109079776326123,True,4.687106492026688,True,6.109079776326123,True,17.46531336404318
secondary,unconstrained,87,25,0.48148148148148145,True,7.0379360930277235,6.772707328703215,7.0379360930277235,False,8.452496484319528,True,7.0379360930277235,True,18.427765580156102
secondary,unconstrained,88,33,0.4117647058823529,True,13.61264957438539,13.134617995082511,13.61264957438539,True,6.950832929193078,True,13.61264957438539,True,24.457453527976515
